7.52389002,0.00061900,-0.00052192,1.00095832,-0.07304996,0.08939007,-0.02979672,0.70200002,0.00000000,0.00000000
7.53081703,0.00013072,0.00045464,1.00047004,-0.01201481,0.02835491,-0.02979672,0.70200002,0.00000000,0.00000000
7.53661585,0.00074107,0.00045464,1.00095832,0.04902035,-0.03268024,0.09227359,0.70200002,0.00000000,0.00000000
7.54241085,0.00061900,0.00094292,1.00010383,0.04902035,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.54820919,0.00037486,0.00082085,1.00120246,-0.01201481,0.02835491,-0.02979672,0.70200002,0.00000000,0.00000000
7.55514002,-0.00011342,-0.00101020,1.00120246,0.04902035,0.08939007,-0.09083188,0.70200002,0.00000000,0.00000000
7.56092596,0.00025279,-0.00039985,1.00120246,-0.01201481,0.08939007,-0.02979672,0.70200002,0.00000000,0.00000000
7.56672716,0.00000865,-0.00027778,1.00108039,-0.01201481,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.57252312,-0.00023549,0.00033257,1.00095832,-0.07304996,0.02835491,0.03123844,0.70200002,0.00000000,0.00000000
7.57833004,0.00061900,-0.00027778,1.00071418,0.11005551,-0.09371540,0.03123844,0.70200002,0.00000000,0.00000000
7.58526611,-0.00072377,0.00021050,1.00095832,-0.01201481,0.02835491,-0.02979672,0.70200002,0.00000000,0.00000000
7.59106016,0.00000865,0.00008843,1.00034797,-0.07304996,0.02835491,-0.02979672,0.70200002,0.00000000,0.00000000
7.59686089,0.00098521,0.00106499,1.00034797,0.11005551,-0.03268024,0.09227359,0.70200002,0.00000000,0.00000000
7.60266304,-0.00011342,0.00069878,0.99998176,0.04902035,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.60958719,0.00013072,0.00021050,1.00169075,0.04902035,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.61537695,0.00013072,-0.00064399,1.00230110,-0.07304996,-0.03268024,-0.02979672,0.70200002,0.00000000,0.00000000
7.62117910,0.00049693,0.00008843,1.00144660,0.11005551,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.62697315,0.00013072,0.00033257,1.00108039,-0.07304996,0.02835491,0.03123844,0.70200002,0.00000000,0.00000000
7.63277292,0.00013072,-0.00027778,1.00083625,0.04902035,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.63969421,0.00110728,-0.00113227,1.00144660,-0.01201481,-0.03268024,0.03123844,0.70200002,0.00000000,0.00000000
7.64550304,0.00037486,-0.00039985,1.00095832,-0.07304996,0.08939007,-0.02979672,0.70200002,0.00000000,0.00000000
7.65130377,0.00000865,0.00008843,1.00095832,-0.01201481,0.08939007,-0.02979672,0.70200002,0.00000000,0.00000000
